Keyword,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Closed,Category,Rating,5_Star,4_Star,3_Star,2_Star,1_Star,Total_Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
pubs near london SW19,The Old Sergeant Pub,"104 Garratt Ln, London SW18 4DJ",,104 Garratt Ln,London,SW18 4DJ,FR25+JQ London,theoldsergeant.co.uk,020 8874 4099,info@theoldsergeant.co.uk,51.451552,-0.19053,No,Yes,Closed.,Pub,4.3,103,50,26,7,5,191,,,https://lh5.googleusercontent.com/p/AF1QipNhM-AxWvAM_N6sVvAFFyl-X2Lg1--ok2LdrEYA=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,12–11pm,12–11pm,"https://www.google.com/maps/place/The+Old+Sergeant+Pub/@51.4273234,-0.2598661,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f5fa7cabd39:0xf55c1d9c9deb05f6!8m2!3d51.451552!4d-0.19053?hl=en"
pubs near london SW19,The Corner Pin,"10 Summerstown, London SW17 0AY",,10 Summerstown,London,SW17 0AY,CRM7+7J London,facebook.com,020 8946 3521,,51.4332295,-0.1859051,No,Yes,Closed.,Pub,4.3,59,21,8,3,5,96,,,,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–1am,12pm–12am,12–11pm,"https://www.google.com/maps/place/The+Corner+Pin/@51.4273234,-0.2598661,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487605ffa1099e21:0x2cff7fcdd62fe1f7!8m2!3d51.4332295!4d-0.1859051?hl=en"
pubs near london SW19,The Grosvenor Arms,"204 Garratt Ln, Earlsfield, London SW18 4ED",204 Garratt Ln,Earlsfield,London,SW18 4ED,CRW6+W6 London,frontierpubs.co.uk,020 8875 9140,,51.447353,-0.1894889,No,Yes,Closed.,Pub,4.5,91,26,5,4,4,130,,,https://lh5.googleusercontent.com/p/AF1QipOGKe96OZWJdTE7bCzM_Q2jG8ykFewNxcrOR0FR=w408-h306-k-no,,4–11pm,4–11pm,4–11pm,12–11pm,12pm–12am,12pm–12am,12–10:30pm,"https://www.google.com/maps/place/The+Grosvenor+Arms/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f5f1077a845:0x61d9d5b2c0e886d8!8m2!3d51.447353!4d-0.1894889?hl=en"
pubs near london SW19,The Mayfair Tavern,"127 Upper Tooting Rd, Tooting, London SW17 7TJ",127 Upper Tooting Rd,Tooting,London,SW17 7TJ,CRJP+WH London,,020 8767 4133,,51.4322871,-0.1636158,No,Yes,Closed.,Irish pub,4.3,44,13,6,3,4,70,,,https://lh5.googleusercontent.com/p/AF1QipOIM9e187vW7i5FYmOVlDKA2EG4yAvfMm9yBmA=w408-h544-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,"https://www.google.com/maps/place/The+Mayfair+Tavern/@51.4273234,-0.2598661,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487605dfe172add9:0x8fcde0fc78d5e343!8m2!3d51.4322871!4d-0.1636158?hl=en"
pubs near london SW19,The Earl Spencer,"260-262 Merton Rd, Southfields, London SW18 5JL",260-262 Merton Rd,Southfields,London,SW18 5JL,CRX2+76 London,theearlspencer.com,020 8870 9244,,51.4482057,-0.1993762,No,Yes,Closed.,Gastropub,4.4,180,110,25,13,4,332,,,https://lh5.googleusercontent.com/p/AF1QipOc76gb8WMX5webAjLK6PFELGfbh4l26VKcX8lf=w720-h240-k-no,,4–11pm,4–11pm,4–11pm,4–11pm,11am–12am,11am–12am,12–10:30pm,"https://www.google.com/maps/place/The+Earl+Spencer/@51.4672891,-0.2615034,11z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f433357581b:0x57b6a7937c9ed785!8m2!3d51.4482057!4d-0.1993762?hl=en"
pubs near london SW19,The Merton Apprentice,"The Apprentice Shop, Watermill Way Merton Abbey Mills, Colliers Wood, London SW19 2RD","The Apprentice Shop,  Watermill Way Merton Abbey Mills",Colliers Wood,London,SW19 2RD,CR78+8M London,mertonapprentice.com,,"info@mertonapprentice.com,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com",51.4133075,-0.1832532,No,Yes,Closed.,Pub,4.5,92,34,9,2,4,141,,,https://lh5.googleusercontent.com/p/AF1QipPYMn1jCKtoOJscG5zZluNvQQc6KDtSMgpJM1R2=w408-h306-k-no,,4–10pm,4–10pm,4–10pm,4–10pm,3–11pm,12–11pm,12–9pm,"https://www.google.com/maps/place/The+Merton+Apprentice/@51.4672891,-0.2615034,11z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876061ee8e10a53:0xea50699499e5599!8m2!3d51.4133075!4d-0.1832532?hl=en"
pubs near london SW19,The Beehive,"197 St John's Hill, London SW11 1TH",,197 St John's Hill,London,SW11 1TH,FR5C+WP London,beehivewandsworth.co.uk,020 7450 1756,thebeehivewandsworth@gmail.com,51.459846,-0.1782293,No,Yes,Closed.,Pub,4.2,64,34,21,2,3,124,,,https://lh5.googleusercontent.com/p/AF1QipNNslR7rKuaWFXzWI0KseTwkYv3gmw7CNYm-iWQ=w408-h306-k-no,,3pm–12am,3pm–12am,3pm–12am,3pm–12am,3pm–1am,12pm–1am,12pm–12am,"https://www.google.com/maps/place/The+Beehive/@51.4308217,-0.2732799,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876058fada460e3:0x6ff64f0a2c1cda40!8m2!3d51.459846!4d-0.1782293?hl=en"
pubs near london SW19,The Adega Restaurant & Tapas Bar,"77 The Broadway, Wimbledon, London SW19 1QE",77 The Broadway,Wimbledon,London,SW19 1QE,CQ9W+RX London,adegarestaurant.co.uk,020 8544 9204,info@adegarestaurant.co.uk,51.4195616,-0.2025634,No,Yes,Closed.,Tapas restaurant,4.5,81,24,9,3,3,120,,,,,Closed,8am–11pm,8am–11pm,8am–11pm,8am–11:30pm,8am–11:30pm,8am–11pm,"https://www.google.com/maps/place/The+Adega+Restaurant+%26+Tapas+Bar/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487609f019b79c17:0x4c11f7cdb73902a8!8m2!3d51.4195616!4d-0.2025634?hl=en"
pubs near london SW19,The Crane,"14 Armoury Way, Wandsworth, London SW18 1EZ",14 Armoury Way,Wandsworth,London,SW18 1EZ,FR54+G5 London,cranewandsworth.co.uk,020 3302 2262,info@thecranewandsworth.co.uk,51.458823,-0.194529,No,Yes,Closed.,Pub,4.6,150,41,8,4,3,206,,,https://lh5.googleusercontent.com/p/AF1QipNMebIf9EKS-67fxCRiQhlEH-zUR06aCaGdOIvl=w408-h408-k-no,,Closed,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,12–8pm,"https://www.google.com/maps/place/The+Crane/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f646fcab695:0x774581d20f81af35!8m2!3d51.458823!4d-0.194529?hl=en"
pubs near london SW19,The Grapes SW18,"39 Fairfield St, Wandsworth, London SW18 1DX",39 Fairfield St,Wandsworth,London,SW18 1DX,FR55+CQ London,rampubcompany.co.uk,020 8874 1840,,51.4586111,-0.1905556,No,Yes,Closed.,Pub,4.3,60,43,10,1,3,117,,,https://lh5.googleusercontent.com/p/AF1QipM0zdDjUj6vdr18N-VJH3r_4hZygy5pAsepNvo8=w408-h544-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–12am,12pm–12am,12–11pm,"https://www.google.com/maps/place/The+Grapes+SW18/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f624b1307bf:0xf9dd8c725446acbc!8m2!3d51.4586111!4d-0.1905556?hl=en"
pubs near london SW19,The Tir Na N Og,"107 Garratt Ln, London SW18 4DW",,107 Garratt Ln,London,SW18 4DW,FR35+2J London,facebook.com,020 8877 3622,,51.4525705,-0.190994,No,Yes,Closed.,Pub,4.3,88,38,24,3,3,156,,,//lh5.googleusercontent.com/proxy/pyO44Ws_cE8-Xj5gB-CCEqyJgwWM9ySujNxkWQARdsUtMAYiiO4kbpA8NaCbC2rqrUzlHId_Lg9QZh12ObEJTmJDnbQaQQkl6b4cV-D7dsUzNMiyV344OW27kz36TneXDfAf5VmhWVR8uZGQ-eA8E9RTJFI=w408-h275-k-no,,3pm–12am,3pm–12am,3pm–12am,3pm–12am,3pm–2am,12pm–2am,12pm–12am,"https://www.google.com/maps/place/The+Tir+Na+N+Og/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f608f1a319f:0xf67dc49d8ce43d3!8m2!3d51.4525705!4d-0.190994?hl=en"
pubs near london SW19,The Country House,"2 Groton Rd, Earlsfield, London SW18 4EP",2 Groton Rd,Earlsfield,London,SW18 4EP,CRR6+RC London,countryhouseearlsfield.com,020 8870 3204,,51.4420097,-0.1889576,No,Yes,Closed.,Pub,4.5,69,28,3,3,3,106,,,https://lh5.googleusercontent.com/p/AF1QipMzAiaaunwdUTNrumWMWh5uoBR0rPwWdo9AJRpe=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,12–10:30pm,"https://www.google.com/maps/place/The+Country+House/@51.4303876,-0.2263909,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f582369b84b:0xa58d63f1e986fc52!8m2!3d51.4420097!4d-0.1889576?hl=en"
pubs near london SW19,The Nelson Arms,"15 Merton High St, London SW19 1DF",,15 Merton High St,London,SW19 1DF,CR87+88 London,nelsonarms.co.uk,020 3132 4590,"drink@thenelson.co.uk,empatel347@hotmail.co.uk,hempatel347@hotmail.co.uk",51.4157978,-0.1866978,No,Yes,Closed.,Pub,4.2,44,20,12,3,3,82,,,https://lh5.googleusercontent.com/p/AF1QipP-C39QvpB2zezRdOZ9be4MbEyQeew4E9w2VwHT=w408-h306-k-no,,4–11pm,4–11pm,4–11pm,4–11pm,4pm–12am,12pm–12am,12–10:30pm,"https://www.google.com/maps/place/The+Nelson+Arms/@51.4672891,-0.2615034,11z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876061df03ba47d:0x8dfabf1746e126a6!8m2!3d51.4157978!4d-0.1866978?hl=en"
pubs near london SW19,Berties Bar,"8A Hartfield Rd, Wimbledon, London SW19 3TA",8A Hartfield Rd,Wimbledon,London,SW19 3TA,CQCV+4F London,facebook.com,020 8946 5369,,51.4203088,-0.2062938,No,Yes,Closed.,Wine bar,4.2,48,32,12,4,3,99,,,https://lh5.googleusercontent.com/p/AF1QipOcda6CgjEUEfzUKf0MSqLfViUXaVFOx71Gv67O=w408-h544-k-no,,5–11pm,5–11pm,5pm–12am,5pm–12am,5pm–1am,5pm–1am,Closed,"https://www.google.com/maps/place/Berties+Bar/@51.4185724,-0.2251453,14z/data=!4m8!1m2!2m1!1spubs+near+london+SW19!3m4!1s0x487608b75f68d2f3:0x7c04d641ea2018ec!8m2!3d51.4203088!4d-0.2062938?hl=en"
pubs near london SW19,Purkins,"174 Streatham Rd, Mitcham CR4 2AF",,174 Streatham Rd,Mitcham,CR4 2AF,CR8W+PX Mitcham,,020 8640 8880,,51.4167971,-0.1525139,No,No,,Pub,4.4,26,12,1,1,2,42,,,https://lh5.googleusercontent.com/p/AF1QipOEXxJ12-gaIzroGO3okcu4fgC1VpVWgOJWeI3H=w408-h725-k-no,,,,,,,,,"https://www.google.com/maps/place/Purkins/@51.4414549,-0.2147513,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876066f63e4aa19:0x1bb60c73dcb3dddd!8m2!3d51.4167971!4d-0.1525139?hl=en"
pubs near london SW19,The Royal Standard,"180 High Street Colliers Wood, Colliers Wood, London SW19 2BN",180 High Street Colliers Wood,Colliers Wood,London,SW19 2BN,"CR9C+9P Colliers Wood, London",,,,51.4184313,-0.1781611,No,No,,Pub,4.4,30,7,5,1,2,45,,,https://lh5.googleusercontent.com/p/AF1QipOgRtP-3onl4CmPKq3sPl_y7nmJJ-cZBszz6pws=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/The+Royal+Standard/@51.4672891,-0.2615034,11z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487607b1e7c040cb:0x89c7f189c53496c2!8m2!3d51.4184313!4d-0.1781611?hl=en"
pubs near london SW19,The Ram Inn,"68 Wandsworth High St, Wandsworth, London SW18 4LB",68 Wandsworth High St,Wandsworth,London,SW18 4LB,FR44+QV London,raminnsw18.co.uk,020 8871 9752,info@theraminnsw18.co.uk,51.4569101,-0.1927839,No,Yes,,Pub,4.5,30,15,2,0,1,48,,,https://lh5.googleusercontent.com/p/AF1QipNgUKxlRhtHKU6X1o10gIOoG6i9g1M-oYczV_35=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/The+Ram+Inn/@51.4414549,-0.2147513,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f6402b13303:0xdafce40fc43ee660!8m2!3d51.4569101!4d-0.1927839?hl=en"
pubs near london SW19,Tap 13 Tooting,Broadway Market SW17 0RJ,,Broadway Market SW17 0RJ,Broadway,Market SW17 0RJ,"CRHM+88 Tooting, London",tap13tooting.co.uk,07736 926012,"visboy2@icloud.com,tap.13@yahoo.co.uk",51.4283467,-0.166698,No,Yes,Closed.,Beer hall,4.3,9,3,2,0,1,15,,,https://lh5.googleusercontent.com/p/AF1QipO1CiMraqYU2Q7l7q4vVzV_LkxKXoH-4qB9PYGe=w408-h544-k-no,,Closed,5–11pm,5–11pm,5–11pm,12pm–1am,12pm–1am,Closed,"https://www.google.com/maps/place/Tap+13+Tooting/@51.4414549,-0.2147513,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487607162629198f:0xc075a89de926f2bb!8m2!3d51.4283467!4d-0.166698?hl=en"
pubs near london SW19,Hop Pole,"64 Putney Bridge Rd, Putney, London SW18 1HR",64 Putney Bridge Rd,Putney,London,SW18 1HR,FR52+PP London,hoppolewandsworth.co.uk,020 8870 8188,,51.4592934,-0.1982212,No,Yes,Closed.,Pub,4.5,199,67,28,6,1,301,,,https://lh5.googleusercontent.com/p/AF1QipOUuOYqftwkIeAR4i0J4W5F9mxAUtIzw3sFDhT-=w408-h270-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,"https://www.google.com/maps/place/Hop+Pole/@51.4317081,-0.2670838,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x48760f659931803f:0x9ef35137b6592d82!8m2!3d51.4592934!4d-0.1982212?hl=en"
pubs near london SW19,The Sultan,"78 Norman Rd, London SW19 1BT",,78 Norman Rd,London,SW19 1BT,CR97+CW London,hopback.co.uk,020 8544 9323,info@hopback.co.uk,51.4185332,-0.185241,No,Yes,Closed.,Pub,4.7,53,12,2,1,1,69,,,https://lh5.googleusercontent.com/p/AF1QipMAqz2uFdMaHNOnmOClCt8PdFooeK0_AeSd09E2=w408-h270-k-no,,3–11pm,3–11pm,3–11pm,12–11pm,12pm–12am,12pm–12am,12–11pm,"https://www.google.com/maps/place/The+Sultan/@51.4185724,-0.2251453,14z/data=!4m8!1m2!2m1!1spubs+near+london+SW19!3m4!1s0x4876061d139cc113:0xecb98a2a21861510!8m2!3d51.4185332!4d-0.185241?hl=en"
pubs near london SW19,The Windmill Inn,"40 Commonside W, Mitcham CR4 4HA",,40 Commonside W,Mitcham,CR4 4HA,CR2Q+MM Mitcham,,020 8685 0333,,51.4017205,-0.1608232,No,No,Closed.,Pub,4.5,42,19,7,1,0,69,,,https://lh5.googleusercontent.com/p/AF1QipMa-J0F9jSRli1egh2nvIIAxpFnCAMsjyCqkSv7=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–1am,12pm–1am,12–11pm,"https://www.google.com/maps/place/The+Windmill+Inn/@51.4308217,-0.2732799,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876064719f5aedf:0x438677261712a0b2!8m2!3d51.4017205!4d-0.1608232?hl=en"
pubs near london SW19,The Royal Standard,"1 Ballantine St, Wandsworth, London SW18 1AL",1 Ballantine St,Wandsworth,London,SW18 1AL,FR67+98 London,royalstandardwandsworth.co.uk,020 8874 0470,,51.4608998,-0.1867371,No,Yes,Closed.,Pub,4.3,49,28,14,3,0,94,,,//lh6.googleusercontent.com/proxy/FvHa4iSGVF4X8X5hGE-sZGUqRysrcAoTAUTSZG0vlbfFuwakHmkLvWaLIkQds2m0YW9qXDUTvGjAhTCgWbTxfaqTOw43sXeE6e_uZE1cajcXMRqoTOBCeyi9PoAJAffTAkZNaOifGmhyAdZDOruxfm5gue4=w408-h283-k-no,,4–11pm,4–11pm,4–11pm,4–11pm,4–11pm,12–11pm,12–10pm,"https://www.google.com/maps/place/The+Royal+Standard/@51.4414549,-0.2147513,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487605883da6677d:0x9f8326ec47bb6609!8m2!3d51.4608998!4d-0.1867371?hl=en"
pubs near london SW19,Wingfield Cafe at Wimbledon,"All England Lawn Tennis Club, Church Road, London SW19 5AE",All England Lawn Tennis Club,Church Road,London,SW19 5AE,CQMP+PG London,,020 8247 3142,,51.4343314,-0.2137064,No,Yes,Closed.,Cafe,4.4,20,18,3,1,0,42,,,https://lh5.googleusercontent.com/p/AF1QipOIZR9khpNyPHldB1oHWRDTV2WQHTjpqBWnZ_2Q=w503-h240-k-no,,10am–5pm,10am–5pm,10am–5pm,10am–5pm,10am–5pm,10am–5pm,10am–5pm,"https://www.google.com/maps/place/Wingfield+Cafe+at+Wimbledon/@51.4273234,-0.2598661,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x487608c71cd3c8bb:0x8c55b08d86adad08!8m2!3d51.4343314!4d-0.2137064?hl=en"
pubs near london SW19,Wandle Pirates Steakhouse,"Abbey Mills, 4 The Long Shop, Watermill Way, London SW19 2RD","Abbey Mills,  4 The Long Shop",Watermill Way,London,SW19 2RD,CR78+6M London,wandlepirates.com,07429 317222,"wandlepirates@gmail.com,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com",51.413059,-0.1832662,No,Yes,Closed today,Steak house,4.9,106,6,2,0,0,114,,,,,Closed,Closed,Closed,Closed,12–11pm,12–11pm,12–9pm,"https://www.google.com/maps/place/Wandle+Pirates+Steakhouse/@51.4303876,-0.2263909,13z/data=!4m9!1m3!2m2!1spubs+near+london+SW19!6e5!3m4!1s0x4876061ee7b26a7d:0x392156f8471b382d!8m2!3d51.413059!4d-0.1832662?hl=en"
pubs near london SW2,Ritzy Cinema and Cafe,"Brixton Rd, Coldharbour Ln, Brixton, London SW2 1JG","Brixton Rd,  Coldharbour Ln",Brixton,London,SW2 1JG,FV6M+GX London,picturehouses.com,0871 902 5747,,51.4612556,-0.1150923,No,No,,Cinema,4.4,1336,773,187,43,70,2409,,,,,,,,,,,,"https://www.google.com/maps/place/Ritzy+Cinema+and+Cafe/@51.4533743,-0.1368765,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x4876046863ee2d23:0x77bf73dcc9e728fd!8m2!3d51.4612556!4d-0.1150923?hl=en"
pubs near london SW2,Electric Brixton,"Town Hall Parade, Brixton, London SW2 1RJ",Town Hall Parade,Brixton,London,SW2 1RJ,FV6M+37 London,electricbrixton.uk.com,020 7274 2290,info@electricbrixton.uk.com,51.4601507,-0.1167861,No,Yes,,Live music venue,4.3,1111,592,163,54,68,1988,,,https://lh5.googleusercontent.com/p/AF1QipOBf4pyLwjyyKu_KOyQw-en0loE8x5jN3QadNik=w408-h271-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Electric+Brixton/@51.4533547,-0.189407,12z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x487604682c32904b:0xe78364033af11ca3!8m2!3d51.4601507!4d-0.1167861?hl=en"
pubs near london SW2,Brixton Jamm,"261 Brixton Rd, Myatts Field South, London SW9 6LH",261 Brixton Rd,Myatts Field South,London,SW9 6LH,FVCQ+76 London,brixtonjamm.org,020 7274 5537,info@brixtonjamm.org,51.4707411,-0.1119841,No,Yes,Closed today,Nightclub,3.5,101,77,49,15,52,294,,,,,Closed,Closed,Closed,9pm–3am,10pm–5am,10pm–5am,Closed,"https://www.google.com/maps/place/Brixton+Jamm/@51.4707411,-0.1294936,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x487604618fb1ebab:0x486846db3275fcb9!8m2!3d51.4707411!4d-0.1119841?hl=en"
pubs near london SW2,Franco Manca,"3, 4 Market Row, Brixton, London SW9 8LD","3,  4 Market Row",Brixton,London,SW9 8LD,FV6P+QF London,francomanca.co.uk,020 7738 3021,"askus@francomanca.co.uk,privacy@francomanca.co.uk,privacy@Francomanca.co.uk",51.4619169,-0.11385,No,No,,Pizza restaurant,4.3,541,259,78,22,34,934,,,https://lh5.googleusercontent.com/p/AF1QipMhFpe3K9kRbreZmEaAK5l0FjRfNd7JdEouJKU3=w408-h240-k-no-pi0-ya80-ro0-fo100,,12–10pm,12–11pm,12–11pm,12–11pm,12–11pm,11:30am–11pm,11:30am–10:30pm,"https://www.google.com/maps/place/Franco+Manca/@51.4533743,-0.1368765,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x487604689a0a8301:0x87fa77db60cc8819!8m2!3d51.4619169!4d-0.11385?hl=en"
pubs near london SW2,Brockley Jack,"408 Brockley Rd, Brockley, London SE4 2DH",408 Brockley Rd,Brockley,London,SE4 2DH,FX36+CJ London,greeneking-pubs.co.uk,020 8699 3966,824015a79ca041d1a7ac9131bd7ca325@sentry.io,51.4535516,-0.038397,No,Yes,,Pub,4,171,140,71,18,29,429,,,,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,12–10:30pm,"https://www.google.com/maps/place/Brockley+Jack/@51.4535516,-0.0559065,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x48760249b658488b:0x6b930c15c95e5337!8m2!3d51.4535516!4d-0.038397?hl=en"
pubs near london SW2,KaoSarn London,"Granville Arcade, Unit 96 Coldharbour Ln, Brixton, London SW9 8PR","Granville Arcade,  Unit 96 Coldharbour Ln",Brixton,London,SW9 8PR,FV6Q+V9 London,,020 7095 8922,,51.462139,-0.111533,No,Yes,Opens at 12:00,Thai restaurant,3.7,80,65,20,20,27,212,,,https://lh5.googleusercontent.com/p/AF1QipPpFqzYY8YM3cD_j3vb410evH8zGUEuOQ-Ma7gO=w408-h270-k-no,,Closed,12–10pm,12–10pm,12–10pm,12–10pm,12–10pm,12–9pm,"https://www.google.com/maps/place/KaoSarn+London/@51.462139,-0.1290425,14z/data=!3m1!5s0x48760468a80349a3:0xb5dcadf41a7dff45!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x48760467d71c9a6b:0x84a1ae0b44cf2de8!8m2!3d51.462139!4d-0.111533?hl=en"
pubs near london SW2,Roti Joupa,"12 Clapham High St, Larkhall, London SW4 7UT",12 Clapham High St,Larkhall,London,SW4 7UT,"FV89+2R Lambeth, London",,020 7627 8637,,51.4650008,-0.1304574,No,No,Opens at 12:00,Caribbean restaurant,4.4,314,88,23,9,26,460,,,https://lh5.googleusercontent.com/p/AF1QipOg8Coyx_H4gtqDHz2jZNsOnn3nyudxXnlZ482H=w408-h544-k-no,,12–10pm,12–10pm,12–10pm,12–10pm,12–10:30pm,12–10:30pm,Closed,"https://www.google.com/maps/place/Roti+Joupa/@51.4533743,-0.1368765,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x4876045060178927:0xb48f4d68eb1e649e!8m2!3d51.4650008!4d-0.1304574?hl=en"
pubs near london SW2,Negril,"132 Brixton Hill, Brixton, London SW2 1RS",132 Brixton Hill,Brixton,London,SW2 1RS,FV3H+4F London,negrilonline.co.uk,020 8674 8798,,51.452752,-0.12135,No,Yes,Closed today,Jamaican restaurant,4.1,201,103,34,24,22,384,,,https://lh5.googleusercontent.com/p/AF1QipML0qOVu1v5U-BhmGKlZxmS25AqKX-PB6ojx4Q7=w408-h306-k-no,,Closed,Closed,5–10pm,5–10pm,5–10pm,12–10pm,12–10pm,"https://www.google.com/maps/place/Negril/@51.4533743,-0.1368765,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x4876044096fcc1a1:0x49c5e9d618402962!8m2!3d51.452752!4d-0.12135?hl=en"
pubs near london SW2,Perfect Blend,"8, Streatleigh Parade, Streatham Wells, London SW16 1EQ","8,  Streatleigh Parade",Streatham Wells,London,SW16 1EQ,CVQF+26 London,perfect-blend.co.uk,020 8769 4646,,51.4375889,-0.1269818,No,Yes,,Modern European restaurant,4.1,244,185,82,19,21,551,,,,,8am–10:30pm,8am–10:30pm,8am–11pm,8am–11pm,8am–12am,8am–11pm,8am–10:30pm,"https://www.google.com/maps/place/Perfect+Blend/@51.4375889,-0.1444913,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x48760425b940ec49:0x3c4f1660e85b2505!8m2!3d51.4375889!4d-0.1269818?hl=en"
pubs near london SW2,Boqueria,"192 Acre Ln, Ferndale, London SW2 5UL",192 Acre Ln,Ferndale,London,SW2 5UL,FV5F+X5 London,boqueriatapas.com,020 7733 4408,info@boqueriatapas.com,51.4599333,-0.1271139,No,No,,Tapas restaurant,4.4,321,141,38,15,17,532,,,https://lh5.googleusercontent.com/p/AF1QipM2MjcD-Hs5b7PcfN2C-6fkpGqYs-w0S2Wl6wLS=w408-h306-k-no,,5–11:30pm,5–11:30pm,5–11:30pm,5–11:30pm,5–11:30pm,12:30pm–12am,12:30–10:30pm,"https://www.google.com/maps/place/Boqueria/@51.4533743,-0.1368765,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x48760445064e3089:0xd7bd6cab47e77640!8m2!3d51.4599333!4d-0.1271139?hl=en"
pubs near london SW2,Pizza Express,"136-140 Herne Hill, Brixton, London SE24 9QH",136-140 Herne Hill,Brixton,London,SE24 9QH,FV3X+6F London,pizzaexpress.com,020 7738 3373,,51.4530245,-0.1013158,No,Yes,,Pizza restaurant,3.9,72,57,19,11,15,174,,,,,11:30am–11pm,11:30am–11pm,11:30am–11pm,11:30am–11pm,11:30am–11pm,11:30am–11:30pm,11:30am–10:30pm,"https://www.google.com/maps/place/Pizza+Express/@51.4530245,-0.1188253,14z/data=!4m9!1m3!2m2!1spubs+near+london+SW2!6e5!3m4!1s0x487604733e7cb773:0xe19779a0866f291b!8m2!3d51.4530245!4d-0.1013158?hl=en"
