unique_key,gmap_category,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Category,Rating,Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
La Umbreluțe1299.28964327914,bar,La Umbreluțe,"Bloc SD1, Bulevardul Dacia, Iași, Romania","Bloc SD1,  Bulevardul Dacia",Iași,Romania,a,"5G8W+QM Iași, Romania",,,,47.1668752,27.5466551,No,No,Bar,3.3,-13,,,//geo1.ggpht.com/cbk?panoid=0IDKugZTieiV5VCbtyb-Gw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=351.2824&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/La+Umbrelu%C8%9Be/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb4686f58ac7:0x50f6a7c2a7256a66!8m2!3d47.1668752!4d27.5466551?hl=en"
RESTAURANT COTNARI1300.8695151073,bar,RESTAURANT COTNARI,"Bulevardul Socola 16, Iași 700186, Romania",Bulevardul Socola 16,Iași 700186,Romania,a,"4HXR+3H Iași, Romania",restaurantcotnari.ro,+40 232 436 182,,47.1476466,27.5913987,No,Yes,Restaurant,3.9,-416,,109+ Photos,https://lh5.googleusercontent.com/p/AF1QipNSgfM385dfFgMuRQBuasbttpm6E-kTvfKCWjzt=w408-h271-k-no,Cotnari,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,"https://www.google.com/maps/place/RESTAURANT+COTNARI/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbbcd985a913:0x65c30a3f9f1e6fca!8m2!3d47.1476466!4d27.5913987?hl=en"
John s Garage1300.21786965874,bar,John s Garage,"Strada Ion Matei nr 71, Romania",,Strada Ion Matei nr 71,Romania,a,"4HFR+CM Vișan, Romania",,,,47.1235348,27.591688,No,No,Bar,,,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,"https://www.google.com/maps/place/John+s+Garage/@47.1235348,27.5741785,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb4731bcf281:0x9fc1e4515d05e99e!8m2!3d47.1235348!4d27.591688?hl=en"
Casa Everest1299.9737876741,bar,Casa Everest,"Șoseaua Națională 18-20, Iași 700415, Romania",Șoseaua Națională 18-20,Iași 700415,Romania,a,"5HC5+3M Iași, Romania",,+40 232 216 843,,47.1701663,27.5592369,No,No,Bar,4,-3,,,//geo0.ggpht.com/cbk?panoid=_iS_6HloWICAYZpGrHiFGw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=359.55508&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Casa+Everest/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb5d3a8c80d7:0x998e214df42df344!8m2!3d47.1701663!4d27.5592369?hl=en"
Green1299.90987417167,bar,Green,"Șoseaua Națională 18-20, Iași 700415, Romania",Șoseaua Națională 18-20,Iași 700415,Romania,a,"5H95+Q8 Iași, Romania",,,,47.1694177,27.5583193,No,No,Bar,,,,,//geo1.ggpht.com/cbk?panoid=8PB8Zwg26cIzUK_9fsz3YQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=303.05847&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Green/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb42cdc2e043:0xe1899a0d3dc96a2!8m2!3d47.1694177!4d27.5583193?hl=en"
Apavital garaj1302.82438892723,bar,Apavital garaj,"Strada Aterizaj, Iași 707252, Romania",Strada Aterizaj,Iași 707252,Romania,a,"5J3H+8R Iași, Romania",,,,47.1533162,27.629539,No,No,Bar,3.5,-2,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,"https://www.google.com/maps/place/Apavital+garaj/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbf07b0f0147:0x824fb7b34231f982!8m2!3d47.1533162!4d27.629539?hl=en"
Restaurant Tirol1300.8506289597,bar,Restaurant Tirol,"Strada Palat Nr. 5A, Iași 700032, Romania",Strada Palat Nr. 5A,Iași 700032,Romania,a,"5H3P+WP Iași, Romania",facebook.com,+40 733 044 876,,47.1548066,27.5868087,No,Yes,Restaurant,4.3,-51,,20 Photos,https://lh5.googleusercontent.com/p/AF1QipNx7U65XhNLLWRtnME-ZZHQi85ITpZ-dxhS9ZLQ=w450-h240-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,"https://www.google.com/maps/place/Restaurant+Tirol/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9ee6e542ef:0x82b555fe12e9d7fd!8m2!3d47.1548066!4d27.5868087?hl=en"
Café La Corniche1301.71575282347,bar,Café La Corniche,"Bulevardul Tudor Vladimirescu, Iași 700305, Romania",Bulevardul Tudor Vladimirescu,Iași 700305,Romania,a,"5J34+X2 Iași, Romania",,,,47.1549806,27.6050533,No,Yes,Cafe,4.1,-235,,37 Photos,https://lh5.googleusercontent.com/p/AF1QipP55TGSR57mVcNdQ_iew3aNNgyz9b87F3WBLzmE=w408-h271-k-no,,10am–3am,10am–3am,10am–3am,10am–3am,10am–3am,10am–3am,10am–3am,"https://www.google.com/maps/place/Caf%C3%A9+La+Corniche/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9184f8e55f:0xa86c26d3543b63e0!8m2!3d47.1549806!4d27.6050533?hl=en"
Restaurant Odeon1300.59917883775,bar,Restaurant Odeon,"Aleea Nicolina, Iași, Romania",Aleea Nicolina,Iași,Romania,a,"4HXP+55 Iași, Romania",restaurantodeon.ro,+40 332 410 265,,47.147966,27.585478,No,Yes,Romanian restaurant,4,-829,,95+ Photos,https://lh5.googleusercontent.com/p/AF1QipP6IvJo2hBJcL-OJ2ErcANn8c8G6rJxpkMmIU0P=w408-h357-k-no,,9am–12am,9am–12am,9am–12am,9am–12am,9am–12am,9am–12am,9am–12am,"https://www.google.com/maps/place/Restaurant+Odeon/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafba3991feac5:0x47a4c6bc0cff80ac!8m2!3d47.147966!4d27.585478?hl=en"
Times Pub1300.84663653446,bar,Times Pub,"Strada Codrescu nr. 6, Iași 700481, Romania",Strada Codrescu nr. 6,Iași 700481,Romania,a,"5HHF+G3 Iași, Romania",gramps.ro,+40 755 229 986,,47.178823,27.572681,No,Yes,Pub,4.2,-298,,68+ Photos,https://lh5.googleusercontent.com/p/AF1QipOA4CJbBMUrYyO-yOQp2rPUNsheoPHAmg2HX3Ve=w426-h240-k-no,Gramps The Pub,8am–12am,8am–12am,8am–12am,8am–12am,8am–12am,9am–5am,9am–5am,"https://www.google.com/maps/place/Times+Pub/@47.178823,27.5551715,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafc9f9c731ec9:0x816715a52e1a4143!8m2!3d47.178823!4d27.572681?hl=en"
FireRibs1301.58546017894,bar,FireRibs,"Strada Elena Doamna nr. 61, Iași 700398, Romania",Strada Elena Doamna nr. 61,Iași 700398,Romania,a,"5H5X+QV Iași, Romania",fire-ribs.ro,+40 332 401 252,,47.1594283,27.599687,No,No,Barbecue restaurant,4.6,-778,,270+ Photos,https://lh5.googleusercontent.com/p/AF1QipO8pldwrhupWpT3VjI2jLyGHjddirRWU4c5klPD=w408-h306-k-no,,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,"https://www.google.com/maps/place/FireRibs/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb8530b9bfc7:0x563b0ccd0f5c79b6!8m2!3d47.1594283!4d27.599687?hl=en"
Promigas1300.35985844016,bar,Promigas,"Strada Străpungere Silvestru 1, Iași, Romania",Strada Străpungere Silvestru 1,Iași,Romania,a,"5H89+MQ Iași, Romania",,,,47.1667323,27.5694286,No,No,Bar,3.5,-4,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipNpEeMImHEWi4v9wkOY7OIWSyqkX3VIWiBGujWX=w408-h306-k-no,,5am–8:30pm,5am–8:30pm,5am–8:30pm,5am–8:30pm,5am–8:30pm,5am–8:30pm,5am–8:30pm,"https://www.google.com/maps/place/Promigas/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6f60118827:0xd5e95ea44e6ee321!8m2!3d47.1667323!4d27.5694286?hl=en"
Bar Ciurchi1302.47335022616,bar,Bar Ciurchi,"Iași, Romania",,Iași,Romania,a,"5J4C+59 Iași, Romania",,,,47.1553948,27.6208768,No,No,Bar,4,-1,,Photos,https://lh5.googleusercontent.com/p/AF1QipMwXRFQxJIjK3ssDebn8aCNtgbav41h3U5zPtAX=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Bar+Ciurchi/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb20d3c68f53:0xc47e58f9f916c1c4!8m2!3d47.1553948!4d27.6208768?hl=en"
ENOTECA CASA DEL VINO1299.95156109855,bar,ENOTECA CASA DEL VINO,"Piața Voievozilor nr.10, Iași 700589, Romania",Piața Voievozilor nr.10,Iași 700589,Romania,a,"5H67+QC Iași, Romania",,,,47.1619629,27.5635593,No,No,Bar,1,-1,,3 Photos,https://lh5.googleusercontent.com/p/AF1QipPZUy-jdqx4i5fgjxwjb-I70Zfl60yWMjmcRWl9=w408-h544-k-no,,8am–8pm,8am–8pm,8am–8pm,8am–8pm,8am–8pm,8am–8pm,8am–8pm,"https://www.google.com/maps/place/ENOTECA+CASA+DEL+VINO/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb8b848ab1ff:0x3a6877906d838f36!8m2!3d47.1619629!4d27.5635593?hl=en"
Las Vegas Caffe1300.53764640244,bar,Las Vegas Caffe,"Strada Gării nr 11-13, Iași 700088, Romania",Strada Gării nr 11-13,Iași 700088,Romania,a,"5H8F+M7 Iași, Romania",,+40 770 857 173,,47.1666667,27.5732363,No,No,Bar,,,,,//geo3.ggpht.com/cbk?panoid=I6nKDNiuRwBMDnUm2fh6ug&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=151.2536&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Las+Vegas+Caffe/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb40d7e3f981:0x64ff1d7b79b6c5bd!8m2!3d47.1666667!4d27.5732363?hl=en"
Vipart Bar1300.95723895133,bar,Vipart Bar,"Strada Lascăr Catargi 10, Iași 700107, Romania",Strada Lascăr Catargi 10,Iași 700107,Romania,a,"5HCJ+32 Iași, Romania",,,,47.1701983,27.5800672,No,No,Bar,,,,,//geo0.ggpht.com/cbk?panoid=Fj0MFAWKMkRyAhNBe8sPhA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=76.415306&pitch=0&thumbfov=100,,7am–11:55pm,7am–11:55pm,7am–11:55pm,7am–11:55pm,7am–11:55pm,7am–11:55pm,7am–11:55pm,"https://www.google.com/maps/place/Vipart+Bar/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb948f90fea7:0x3dc9c450d1dba4b7!8m2!3d47.1701983!4d27.5800672?hl=en"
SC TEOCTIST SRL1301.85925991405,bar,SC TEOCTIST SRL,"Calea Chișinăului 27, Iași 707252, Romania",Calea Chișinăului 27,Iași 707252,Romania,a,"4JX6+4W Iași, Romania",,,,47.1478673,27.6122619,No,No,Bar,4,-3,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,"https://www.google.com/maps/place/SC+TEOCTIST+SRL/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbebab707b3d:0x73c7082797820fba!8m2!3d47.1478673!4d27.6122619?hl=en"
Beer Bar Ice cream1301.886454651,bar,Beer Bar Ice cream,"Calea Chișinăului 27, Iași 707252, Romania",Calea Chișinăului 27,Iași 707252,Romania,a,"4JW7+V7 Iași, Romania",,,,47.1471821,27.61324,No,No,Bar,,,,,//geo2.ggpht.com/cbk?panoid=6hL9qvUh5uXPH9Psaz540Q&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=16.004879&pitch=0&thumbfov=100,Beer Bar Gelaterie,,,,,,,,"https://www.google.com/maps/place/Beer+Bar+Ice+cream/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbea35f85555:0x4e5fc63b29927f5b!8m2!3d47.1471821!4d27.61324?hl=en"
77777 Bar Nicolina1299.68703682788,bar,77777 Bar Nicolina,"Șoseaua Nicolina 35, Iași, Romania",Șoseaua Nicolina 35,Iași,Romania,a,"4HMF+WG Iași, Romania",,+40 757 298 995,,47.1347639,27.5738527,No,No,Bar,3.5,-10,,3 Photos,https://lh5.googleusercontent.com/p/AF1QipP4VxIV4gKChFTRVBciPCCDX0oJVk6uxFUAXZ2y=w408-h306-k-no,Club 77777 Nicolina,5am–3am,5am–3am,5am–3am,5am–3am,5am–3am,5am–3am,5am–3am,"https://www.google.com/maps/place/77777+Bar+Nicolina/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbad3a1051ab:0x906035e8f1fac907!8m2!3d47.1347639!4d27.5738527?hl=en"
Cârciumă1302.21050050229,bar,Cârciumă,"Bd, România, Strada Vasile Lupu nr. 83, Iași 700319, Romania","Bd,  România",Iași 700319,Romania,a,"5J66+5W Iași, Romania",,,,47.1604875,27.6123206,No,No,Bar,4,-3,,3 Photos,https://lh5.googleusercontent.com/p/AF1QipMfb5yMFX__R8TbbgnXMDVayrQQnglWRXwtzxVE=w408-h723-k-no,,8am–10pm,8am–10pm,8am–10pm,8am–10pm,8am–10pm,8am–10pm,8am–10pm,"https://www.google.com/maps/place/C%C3%A2rcium%C4%83/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb15358f8ef5:0x19b709f1824825b8!8m2!3d47.1604875!4d27.6123206?hl=en"
PUB EXPRESS1301.93656327123,bar,PUB EXPRESS,"Trecătoarea Oițelor, Iași 700259, Romania",Trecătoarea Oițelor,Iași 700259,Romania,a,"5J45+CM Iași, Romania",pubexpress.ro,+40 734 098 888,,47.1560181,27.6091285,No,No,Bar,5,-2,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipNchDk8_SmJYdMqc1PUNOCWphAETWwncTlzeni-=w408-h306-k-no,,10am–9pm,10am–9pm,10am–9pm,10am–9pm,10am–9pm,10am–9pm,10am–9pm,"https://www.google.com/maps/place/PUB+EXPRESS/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbd0c78d95e7:0xbe5a8ff21533013e!8m2!3d47.1560181!4d27.6091285?hl=en"
Real Poker1300.32021522824,bar,Real Poker,"Bulevardul Poitiers 20, Iași, Romania",Bulevardul Poitiers 20,Iași,Romania,a,"4HPP+7M Iași, Romania",,,,47.135694,27.5867417,No,No,Bar,3.9,-9,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipNvuZM_9T36_EzNbC8rm-ye3fCF2lPRXXAiGkn7=w408-h725-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Real+Poker/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbb403e42225:0xe82ea20dff913dbd!8m2!3d47.135694!4d27.5867417?hl=en"
Quartz Lounge1301.03826277087,bar,Quartz Lounge,"Palas Mall, Iași, Romania",Palas Mall,Iași,Romania,a,"5H5Q+5H Iași, Romania",facebook.com,+40 755 147 215,,47.157884,27.5889873,No,Yes,Cafe,4,-29,,22 Photos,https://lh5.googleusercontent.com/p/AF1QipM1oaYj5VbIKXkrWKr6e6X69Hcq707qbdgOd840=w408-h272-k-no,,8:30am–12am,8:30am–12am,8:30am–12am,8:30am–12am,8:30am–12am,8:30am–12am,8:30am–12am,"https://www.google.com/maps/place/Quartz+Lounge/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9c47bf89bb:0xbb2eb9ad3c8f3d3a!8m2!3d47.157884!4d27.5889873?hl=en"
La cumatru Liviu1299.82795012843,bar,La cumatru Liviu,"Iași, Romania",,Iași,Romania,a,"5H38+H7 Iași, Romania",,+40 755 365 572,,47.1538839,27.5656604,No,No,Bar,1,-1,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/La+cumatru+Liviu/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb0db0145a9b:0xf42f5fc7f949da4c!8m2!3d47.1538839!4d27.5656604?hl=en"
London Pub1300.82579386859,bar,London Pub,"Strada Alexandru Lăpușneanu, Iași 700259, Romania",Strada Alexandru Lăpușneanu,Iași 700259,Romania,a,"5H8H+HQ Iași, Romania",,+40 232 211 767,,47.1664511,27.5794715,No,Yes,Pub,3.9,-45,,8 Photos,https://lh5.googleusercontent.com/p/AF1QipOetdPsF3p-djP6egGfbUkLoKCpfGC9MHVW7xah=w426-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/London+Pub/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7afc16b661:0x960cad350cae54a5!8m2!3d47.1664511!4d27.5794715?hl=en"
backspace iasi1300.77721239365,bar,backspace iasi,"Piața Unirii 11, Iași 700259, Romania",Piața Unirii 11,Iași 700259,Romania,a,"5H8H+3M Iași, Romania",,,,47.1652483,27.5791448,No,No,Bar,,,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,"https://www.google.com/maps/place/backspace+iasi/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7a63b96d9d:0xcc4985f0036e1c7a!8m2!3d47.1652483!4d27.5791448?hl=en"
Time Out1300.76995891369,bar,Time Out,"Bulevardul Carol I nr. 4, Iași 700505, Romania",Bulevardul Carol I nr. 4,Iași 700505,Romania,a,"5HCG+M3 Iași, Romania",m.facebook.com,+40 740 133 133,,47.1716937,27.5752227,No,No,Bar,4.4,-510,,251+ Photos,https://lh5.googleusercontent.com/p/AF1QipOVc3yuNWu7plHVj5eVGoXDRynrGcE-s7ZHAVO2=w426-h240-k-no,,8am–1am,8am–1am,8am–1am,8am–1am,10am–3am,10am–3am,10am–12am,"https://www.google.com/maps/place/Time+Out/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6396a16cad:0xd6d83ad9392f8711!8m2!3d47.1716937!4d27.5752227?hl=en"
SC EUROMED SRL.Iasi1301.40232830625,bar,SC EUROMED SRL.Iasi,"Strada Atelierului, Iași, Romania",Strada Atelierului,Iași,Romania,a,"4JW3+6H Iași, Romania",,,,47.1455718,27.6039144,No,No,Bar,4.3,-4,,,//geo1.ggpht.com/cbk?panoid=yhG0goIln8OsbHfCMreg7w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=99.20832&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/SC+EUROMED+SRL.Iasi/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbbf91eb8bab:0xf7da5a9e660e6097!8m2!3d47.1455718!4d27.6039144?hl=en"
Las Vegas Cafe1301.63006120435,bar,Las Vegas Cafe,"Iași, Romania",,Iași,Romania,a,"5J52+CF Iași, Romania",,,,47.1585476,27.6011482,No,No,Bar,3,-9,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipPOqSP7jeE3kBotg4qdxmUmsRc7EzgGRwBUuR9c=w408-h306-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Las+Vegas+Cafe/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb8554ca39ab:0xecf77fd35f3d84ff!8m2!3d47.1585476!4d27.6011482?hl=en"
DIAMOND CAR1301.05730586683,bar,DIAMOND CAR,"Bulevardul Socola 206, Iași, Romania",Bulevardul Socola 206,Iași,Romania,a,"4HRX+PG Iași, Romania",,+40 744 552 431,,47.1417644,27.598825,No,No,Bar,3.9,-27,,,//geo3.ggpht.com/cbk?panoid=ganmXQVpZydM42dtorRxAQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=220.44254&pitch=0&thumbfov=100,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/DIAMOND+CAR/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbb8eb6a75e7:0x96d5bde9ccfa3276!8m2!3d47.1417644!4d27.598825?hl=en"
iBar Events1148.05743787934,bar,iBar Events,,,,,,,ibar-events.business.site,+40 743 568 122,,45.9453722,24.9874445,No,Yes,Cocktail bar,,,,22 Photos,https://lh5.googleusercontent.com/p/AF1QipN2lKKdq98PhuoC7HqQnJJhvu6jyNJ6GFKh0cJM=w408-h408-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/iBar+Events/@45.9453722,24.969935,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbae8df5156b:0xffce46177319da8e!8m2!3d45.9453722!4d24.9874445?hl=en"
Taverna Music-Pub1300.81062024278,bar,Taverna Music-Pub,"Iași, Romania",,Iași,Romania,a,"5H7J+5F Iași, Romania",facebook.com,+40 741 574 332,,47.1629625,27.5811898,No,No,Bar,4.5,-151,,7 Photos,https://lh5.googleusercontent.com/p/AF1QipNqEdHOW8Hmj4nEs34F2i8oK5Ay_V7p-Rx5JX0C=w408-h306-k-no,,Closed,7pm–5am,7pm–5am,7pm–5am,7pm–5am,7pm–5am,7pm–5am,"https://www.google.com/maps/place/Taverna+Music-Pub/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb774e4c2843:0xb70dcbcbc10abf81!8m2!3d47.1629625!4d27.5811898?hl=en"
Cafe Bar1301.25064973908,bar,Cafe Bar,"Strada Costache Negri 11, Iași 700259, Romania",Strada Costache Negri 11,Iași 700259,Romania,a,"5H6R+X8 Iași, Romania",,,,47.1624982,27.5907914,No,No,Bar,,,,,//geo3.ggpht.com/maps/photothumb/fd/v1?bpb=ChAKDnNlYXJjaC5UQUNUSUxFEkAKEgkB2hfAgvvKQBEQ5TSC8ZHZtRIKDXZyHBwVdhZyEBoSCX37Ov53-8pAETxlDlnUeeC4KgoNFm0cHBVKBXIQGgYI8AEQmAM&gl=GB,,8am–6pm,8am–6pm,8am–6pm,8am–6pm,8am–6pm,Closed,Closed,"https://www.google.com/maps/place/Cafe+Bar/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb82c017da01:0xb5d991f18234e510!8m2!3d47.1624982!4d27.5907914?hl=en"
Bar Cu Terasa1300.04353214601,bar,Bar Cu Terasa,"Șoseaua Tudor Neculai 4, Iași, Romania",Șoseaua Tudor Neculai 4,Iași,Romania,a,"4HQH+VC Iași, Romania",,,,47.1396378,27.5785643,No,No,Bar,,,,,//geo1.ggpht.com/cbk?panoid=Fee1VzDXLF4GQ1xmAjy6KA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=52.91673&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Bar+Cu+Terasa/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbae43374501:0x8f1536f681ffb024!8m2!3d47.1396378!4d27.5785643?hl=en"
Castel Bar1301.66691936034,bar,Castel Bar,"Bulevardul Tudor Vladimirescu 50, Iași 700259, Romania",Bulevardul Tudor Vladimirescu 50,Iași 700259,Romania,a,"5J43+H7 Iași, Romania",,,,47.1564595,27.603152,No,No,Bar,4.5,-13,,,//geo2.ggpht.com/cbk?panoid=arp_6ond-xHKVoO1Zx3DEw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=332.94095&pitch=0&thumbfov=100,,7am–12pm,7am–12pm,7am–12pm,7am–12pm,7am–12pm,7am–12pm,7am–12pm,"https://www.google.com/maps/place/Castel+Bar/@47.152736,27.5748252,14z/data=!4m9!1m3!2m2!1sbar+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbd6cb77e2f3:0xa50db097733bbd7!8m2!3d47.1564595!4d27.603152?hl=en"
